version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP
4,5,0,52,DF,0,64,6,0,1590912930.030747,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,54.0,0.0,0.0,26.040998,26.040998,-9.1e-05,1.00217,0.505438031984955,4020.0,66.0,83.0,8.526687663783825,54.0,456.0,0.0,17.0,8.526687663783825,0.0
4,5,0,69,DF,0,64,6,0,1590912931.032384,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,55.0,0.0,0.0,27.042635,27.042635,-9.1e-05,1.00217,0.5054401515977898,4103.0,66.0,83.0,8.525777905205418,55.0,473.0,0.0,17.0,8.525777905205418,0.0
4,5,0,52,DF,0,64,6,0,1590912931.032440,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,56.0,0.0,0.0,27.042691,27.042691,-9.1e-05,1.00217,0.5052698555969749,4169.0,66.0,83.0,8.525725013920342,56.0,473.0,0.0,17.0,8.525725013920342,0.0
4,5,0,68,DF,0,64,6,0,1590912932.034230,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,28.0,29.0,0.0,0.0,57.0,0.0,0.0,28.044481,28.044481,-9.1e-05,1.00217,0.5052745809886998,4251.0,66.0,83.0,8.508288749425999,57.0,489.0,0.0,17.0,8.508288749425999,0.0
4,5,0,52,DF,0,64,6,0,1590912932.034293,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,58.0,0.0,0.0,28.044544,28.044544,-9.1e-05,1.00217,0.5051160608292016,4317.0,66.0,83.0,8.508225264806098,58.0,489.0,0.0,17.0,8.508225264806098,0.0
4,5,0,69,DF,0,64,6,0,1590912933.035733,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,29.0,30.0,0.0,0.0,59.0,0.0,0.0,29.045984,29.045984,-9.1e-05,1.00217,0.5051143707944346,4400.0,66.0,83.0,8.508015267220605,59.0,506.0,0.0,17.0,8.508015267220605,0.0
4,5,0,52,DF,0,64,6,0,1590912933.035780,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,60.0,0.0,0.0,29.046031,29.046031,-9.1e-05,1.00217,0.5049668223544926,4466.0,66.0,83.0,8.507955731811448,60.0,506.0,0.0,17.0,8.507955731811448,0.0
4,5,0,69,DF,0,64,6,0,1590912934.036819,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,30.0,31.0,0.0,0.0,61.0,0.0,0.0,30.04707,30.04707,-9.1e-05,1.00217,0.5049585095379586,4549.0,66.0,83.0,8.507759235727981,61.0,523.0,0.0,17.0,8.507759235727981,0.0
4,5,0,52,DF,0,64,6,0,1590912934.036875,1883,58727,8,0,A,509,0,3,0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,62.0,0.0,0.0,30.047126,30.047126,-9.1e-05,1.00217,0.5048204532911736,4615.0,66.0,83.0,8.507703293827374,62.0,523.0,0.0,17.0,8.507703293827374,0.0
4,5,0,69,DF,0,64,6,0,1590912935.038493,58727,1883,8,0,PA,502,0,3,0,0.0,0.0,0.0,31.0,32.0,0.0,0.0,63.0,0.0,0.0,31.048744,31.048744,-9.1e-05,1.00217,0.504822090235753,4698.0,66.0,83.0,8.507519038141014,63.0,540.0,0.0,17.0,8.507519038141014,0.0
