,version,ihl,tos,len,ip_flags,frag,ttl,proto,ip_options,time,sport,dport,dataofs,reserved,tcp_udp_flags,window,urgptr,tcp_udp_options,land,Avg_syn_flag,Avg_urg_flag,Avg_fin_flag,Avg_ack_flag,Avg_psh_flag,Avg_rst_flag,Avg_DNS_pkt,Avg_TCP_pkt,Avg_UDP_pkt,Avg_ICMP_pkt,Duration_window_flow,Avg_delta_time,Min_delta_time,Max_delta_time,StDev_delta_time,Avg_pkts_lenght,Min_pkts_lenght,Max_pkts_lenght,StDev_pkts_lenght,Avg_small_payload_pkt,Avg_payload,Min_payload,Max_payload,StDev_payload,Avg_DNS_over_TCP,label
46,4,5,0,69,0,0,64,6,0,1590913929.6413438,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,21.0,22.0,0.0,0.0,43.0,4.0,0.0,19.032436999999998,19.032436999999998,-7.7e-05,1.00186,0.4898074785630851,4018.0,66.0,210.0,39.217272337373466,43.0,340.0,0.0,17.0,8.405819847520533,0.0,1
47,4,5,0,52,0,0,64,6,0,1590913929.641401,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,44.0,4.0,0.0,19.032494,19.032494,-7.7e-05,1.00186,0.4881979050048608,4084.0,66.0,210.0,38.899670913301065,44.0,340.0,0.0,17.0,8.392587084469348,0.0,1
48,4,5,0,69,0,0,64,6,0,1590913930.643146,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,22.0,23.0,0.0,0.0,45.0,4.0,0.0,20.034239000000003,20.034239000000003,-7.7e-05,1.00186,0.4905979635609039,4167.0,66.0,210.0,38.493483855319305,45.0,357.0,0.0,17.0,8.411031717063878,0.0,1
49,4,5,0,52,0,0,64,6,0,1590913930.643202,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,46.0,4.0,0.0,20.034295,20.034295,-7.7e-05,1.00186,0.4891076917680616,4233.0,66.0,210.0,38.193711417414455,46.0,357.0,0.0,17.0,8.398901469461338,0.0,1
50,4,5,0,69,0,0,64,6,0,1590913931.643875,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,23.0,24.0,0.0,0.0,47.0,4.0,0.0,21.034968,21.034968,-7.7e-05,1.00186,0.4912727773031738,4316.0,66.0,210.0,37.810559786553675,47.0,374.0,0.0,17.0,8.415713684397854,0.0,1
51,4,5,0,52,0,0,64,6,0,1590913931.643932,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,48.0,4.0,0.0,21.035025,21.035025,-7.7e-05,1.00186,0.4898891451665102,4382.0,66.0,210.0,37.52704404413968,48.0,374.0,0.0,17.0,8.404553814611162,0.0,1
52,4,5,0,69,0,0,64,6,0,1590913932.6456802,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,24.0,25.0,0.0,0.0,49.0,4.0,0.0,22.036773,22.036773,-7.7e-05,1.00186,0.4918983007090005,4465.0,66.0,210.0,37.164864331566505,49.0,391.0,0.0,17.0,8.419941102125673,0.0,1
53,4,5,0,52,0,0,64,6,0,1590913932.645743,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,50.0,4.0,0.0,22.036835999999997,22.036835999999997,-7.7e-05,1.00186,0.4906101554065922,4531.0,66.0,210.0,36.896217793850695,50.0,391.0,0.0,17.0,8.409639755442948,0.0,1
54,4,5,0,69,0,0,64,6,0,1590913933.646505,58727,1883,8.0,0.0,2,502.0,0.0,3.0,0,0.0,0.0,0.0,25.0,26.0,0.0,0.0,51.0,4.0,0.0,23.037598000000003,23.037598000000003,-7.7e-05,1.00186,0.4924365482092381,4614.0,66.0,210.0,36.55319448332836,51.0,408.0,0.0,17.0,8.423775875461075,0.0,1
55,4,5,0,52,0,0,64,6,0,1590913933.646559,1883,58727,8.0,0.0,1,509.0,0.0,3.0,0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,52.0,4.0,0.0,23.037651999999998,23.037651999999998,-7.7e-05,1.00186,0.49123466912368796,4680.0,66.0,210.0,36.29818785502166,52.0,408.0,0.0,17.0,8.414237736227188,0.0,1
